Species.x,com1,class,n.patches,total.area,prop.landscape,patch.density,total.edge,edge.density,landscape.shape.index,largest.patch.index,mean.patch.area,sd.patch.area,min.patch.area,max.patch.area,perimeter.area.frac.dim,mean.perim.area.ratio,sd.perim.area.ratio,min.perim.area.ratio,max.perim.area.ratio,mean.shape.index,sd.shape.index,min.shape.index,max.shape.index,mean.frac.dim.index,sd.frac.dim.index,min.frac.dim.index,max.frac.dim.index,total.core.area,prop.landscape.core,mean.patch.core.area,sd.patch.core.area,min.patch.core.area,max.patch.core.area,prop.like.adjacencies,aggregation.index,lanscape.division.index,splitting.index,effective.mesh.size,patch.cohesion.index,OccProb,Model,Species.y,ncells,min.long,max.long,min.lat,max.lat,median.long,median.lat,biomes,Method,maxBiome,percent_maxBiome,Ncells,rwidth,nwidth,C_geo,PC_geo,synonyms,li_form_B.x,reprod_B.x,strategy,poll_vect_B.x,canopy_height,dispersal,leaf_size,dispersal_morphology,growth_form,releasing_height,sbank,seed_mass,seed_number_per_shoot,woodiness,inflorescence_fr,sex_reprod_fr,poll_vect_fr,fruit_type_fr,dissemination_fr,li_form_fr,li_form_B.y,reprod_B.y,poll_vect_B.y,bud_bank_seasonality_soil
Aconitum_lycoctonum_ssp_lasiostomum,Aconitum_lycoctonum_ssp_lasiostomum-SDM70_bin,1,47,2772500,0.177496799,3.01e-6,63800,0.004084507,9.52238806,0.081466069,58989.3617,190729.9049,2500,1272500,0.04602313,0.051105177,0.020149818,0.013988212,0.08,1.401445545,0.618140841,1,3.869565217,1.059424547,0.05557866,1,1.208859954,697500,0.044654289,14840.42553,79201.86828,0,537500,0.553221289,73.45420735,0.992471112,132.8217373,117601.2324,9.235548974,NA,SDM70_bin,Aconitum_lycoctonum_ssp_lasiostomum,926,-8.712807753,64.68473381,34.98148933,70.96312755,34.20075674,46.25586624,"c(12, 4, 5, 6, 11, 8, 13, 98)",SDM70_bin,NA,NA,131,663,496,0.504696944,7.91e-10,Aconitum lycoctonum subsp. lasiostomum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-ESM_bin,1,17,2442500,0.156370038,1.09e-6,29800,0.00190781,4.73015873,0.141965429,143676.4706,534680.9195,2500,2217500,0.02440113,0.053795963,0.020894521,0.009425028,0.08,1.30280112,0.621034606,1,3.483333333,1.043482256,0.051781777,1,1.171814118,1237500,0.079225352,72794.11765,299494.2121,0,1235000,0.735346359,87.57271285,0.979814001,49.53928816,315305.2977,9.525340866,NA,ESM_bin,Aconitum_lycoctonum_ssp_vulparia,833,-17.56580717,43.46350103,40.42212285,65.12432561,10.63557682,46.71670585,"c(6, 12, 4, 5)",ESM_bin,NA,NA,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum ssp vulparia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-ESM_bin,1,17,2442500,0.156370038,1.09e-6,29800,0.00190781,4.73015873,0.141965429,143676.4706,534680.9195,2500,2217500,0.02440113,0.053795963,0.020894521,0.009425028,0.08,1.30280112,0.621034606,1,3.483333333,1.043482256,0.051781777,1,1.171814118,1237500,0.079225352,72794.11765,299494.2121,0,1235000,0.735346359,87.57271285,0.979814001,49.53928816,315305.2977,9.525340866,NA,ESM_bin,Aconitum_lycoctonum_ssp_vulparia,833,-17.56580717,43.46350103,40.42212285,65.12432561,10.63557682,46.71670585,"c(6, 12, 4, 5)",ESM_bin,NA,NA,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum subsp. vulparia,NA,NA,NA,NA,NA,ethelochor,11512.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-ESM70_bin,1,23,2185000,0.139884763,1.47e-6,41000,0.00262484,6.833333333,0.116037132,95000,375118.9205,2500,1812500,0.037528458,0.051181729,0.018399711,0.014896552,0.08,1.36254446,0.863122528,1,5,1.046306134,0.055558699,1,1.223756363,640000,0.040973111,27826.08696,132905.2643,0,637500,0.620018536,79.26540284,0.986461071,73.86108536,211478.073,9.466652938,NA,ESM70_bin,Aconitum_lycoctonum_ssp_vulparia,697,-17.56580717,40.54789553,41.32285138,65.12432561,8.572087991,48.97723237,"c(6, 4, 12, 5, 11, 98)",ESM70_bin,NA,NA,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum ssp vulparia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-ESM70_bin,1,23,2185000,0.139884763,1.47e-6,41000,0.00262484,6.833333333,0.116037132,95000,375118.9205,2500,1812500,0.037528458,0.051181729,0.018399711,0.014896552,0.08,1.36254446,0.863122528,1,5,1.046306134,0.055558699,1,1.223756363,640000,0.040973111,27826.08696,132905.2643,0,637500,0.620018536,79.26540284,0.986461071,73.86108536,211478.073,9.466652938,NA,ESM70_bin,Aconitum_lycoctonum_ssp_vulparia,697,-17.56580717,40.54789553,41.32285138,65.12432561,8.572087991,48.97723237,"c(6, 4, 12, 5, 11, 98)",ESM70_bin,NA,NA,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum subsp. vulparia,NA,NA,NA,NA,NA,ethelochor,11512.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-occurrence,1,4,1177500,1,3.4e-6,17100,0.014522293,3.886363636,0.881104034,294375,496115.6409,20000,1037500,0.029044562,0.030345382,0.014063496,0.012048193,0.042666667,2.053861789,0.721239296,1.333333333,3.048780488,1.121092439,0.039117272,1.069990211,1.161854033,462500,0.392781316,115625,229586.3581,0,460000,0.692722372,85.85746102,0.217444025,1.277863862,921459.6603,9.038614037,NA,occurrence,Aconitum_lycoctonum_ssp_vulparia,397,-1.46,26.68,42.22,52.57,11.43,47.18,"c(4, 5, 12)",occurrence,Temperate Broadleaf and Mixed Forests,74.14187643,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum ssp vulparia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-occurrence,1,4,1177500,1,3.4e-6,17100,0.014522293,3.886363636,0.881104034,294375,496115.6409,20000,1037500,0.029044562,0.030345382,0.014063496,0.012048193,0.042666667,2.053861789,0.721239296,1.333333333,3.048780488,1.121092439,0.039117272,1.069990211,1.161854033,462500,0.392781316,115625,229586.3581,0,460000,0.692722372,85.85746102,0.217444025,1.277863862,921459.6603,9.038614037,NA,occurrence,Aconitum_lycoctonum_ssp_vulparia,397,-1.46,26.68,42.22,52.57,11.43,47.18,"c(4, 5, 12)",occurrence,Temperate Broadleaf and Mixed Forests,74.14187643,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum subsp. vulparia,NA,NA,NA,NA,NA,ethelochor,11512.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-SDM_bin,1,11,1980000,0.126760563,7.04e-7,23400,0.001498079,4.105263158,0.117477593,180000,549152.7565,2500,1835000,0.023636297,0.051867173,0.02219799,0.009427793,0.08,1.399586777,0.668181506,1,3.145454545,1.052801287,0.056127891,1,1.160982558,1075000,0.068822023,97727.27273,324124.6954,0,1075000,0.742574257,88.4086444,0.986179086,72.35411299,215882.6825,9.495789637,NA,SDM_bin,Aconitum_lycoctonum_ssp_vulparia,672,-6.849263762,44.08467996,40.40710506,59.27971793,12.43148035,46.72418433,"c(4, 12, 5, 8)",SDM_bin,NA,NA,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum ssp vulparia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-SDM_bin,1,11,1980000,0.126760563,7.04e-7,23400,0.001498079,4.105263158,0.117477593,180000,549152.7565,2500,1835000,0.023636297,0.051867173,0.02219799,0.009427793,0.08,1.399586777,0.668181506,1,3.145454545,1.052801287,0.056127891,1,1.160982558,1075000,0.068822023,97727.27273,324124.6954,0,1075000,0.742574257,88.4086444,0.986179086,72.35411299,215882.6825,9.495789637,NA,SDM_bin,Aconitum_lycoctonum_ssp_vulparia,672,-6.849263762,44.08467996,40.40710506,59.27971793,12.43148035,46.72418433,"c(4, 12, 5, 8)",SDM_bin,NA,NA,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum subsp. vulparia,NA,NA,NA,NA,NA,ethelochor,11512.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-SDM70_bin,1,22,2800000,0.179257362,1.41e-6,42500,0.002720871,6.343283582,0.120198464,127272.7273,402327.2397,2500,1877500,0.030357039,0.048191942,0.020488444,0.010918775,0.08,1.400501519,0.689945253,1,3.727272727,1.053623613,0.054512188,1,1.182640184,1185000,0.075864277,53863.63636,213403.1609,0,1000000,0.681050657,83.52508053,0.984607315,64.96592399,240433.7388,9.433298487,NA,SDM70_bin,Aconitum_lycoctonum_ssp_vulparia,869,-10.10661786,37.05512295,42.64364656,67.38987412,10.59897781,51.66187531,"c(4, 5, 12, 11, 6, 98)",SDM70_bin,NA,NA,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum ssp vulparia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_lycoctonum_ssp_vulparia,Aconitum_lycoctonum_ssp_vulparia-SDM70_bin,1,22,2800000,0.179257362,1.41e-6,42500,0.002720871,6.343283582,0.120198464,127272.7273,402327.2397,2500,1877500,0.030357039,0.048191942,0.020488444,0.010918775,0.08,1.400501519,0.689945253,1,3.727272727,1.053623613,0.054512188,1,1.182640184,1185000,0.075864277,53863.63636,213403.1609,0,1000000,0.681050657,83.52508053,0.984607315,64.96592399,240433.7388,9.433298487,NA,SDM70_bin,Aconitum_lycoctonum_ssp_vulparia,869,-10.10661786,37.05512295,42.64364656,67.38987412,10.59897781,51.66187531,"c(4, 5, 12, 11, 6, 98)",SDM70_bin,NA,NA,397,536,1314,-0.066558756,0.185682413,Aconitum lycoctonum subsp. vulparia,NA,NA,NA,NA,NA,ethelochor,11512.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus,Aconitum_napellus-ESM_bin,1,14,2460000,0.157490397,8.96e-7,33000,0.002112676,5.238095238,0.147087068,175714.2857,610806.8659,2500,2297500,0.026829208,0.05381732,0.019497464,0.011186072,0.08,1.451446972,0.838636216,1,4.213114754,1.055383557,0.057343448,1,1.197208042,1157500,0.074103713,82678.57143,308636.057,0,1155000,0.712793734,85.98425197,0.978349589,46.18849994,338179.4174,9.537344209,NA,ESM_bin,Aconitum_napellus,824,-17.56580717,41.72885911,40.87555991,65.1396179,6.791756394,48.06585393,"c(6, 4, 12, 5)",ESM_bin,NA,NA,416,910,1408,0.048414968,0.324583818,Aconitum napellus,H (Hemicryptophyte),s (by seed/by spore),c (competitors),se (selfing) [possible] - in (insects) [the rule],0.725,NA,5535.625,generative dispersule + one-seeded generative dispersule,NA,1,NA,3.80213333333333,NA,non-woody,Raceme of racemes,Hermaphroditic,insect,follicle,barochores,Heri,H (Hemicryptophyte),s (by seed/by spore),se (selfing) [possible] - in (insects) [the rule],seasonal
Aconitum_napellus,Aconitum_napellus-ESM70_bin,1,26,1735000,0.111075544,1.66e-6,41500,0.00265685,7.830188679,0.044494238,66730.76923,156183.8168,2500,695000,0.047838373,0.043512791,0.016029104,0.015971223,0.08,1.462918002,0.67656901,1,3.642857143,1.066705134,0.055382075,1,1.202638302,287500,0.01840589,11057.69231,40306.16006,0,190000,0.539656129,72.88389513,0.997025988,336.2461369,46454.0653,9.087402582,NA,ESM70_bin,Aconitum_napellus,539,-17.56580717,25.40377982,42.21704154,70.08022572,5.56335979,50.32638565,"c(6, 4, 5, 12, 11)",ESM70_bin,NA,NA,416,910,1408,0.048414968,0.324583818,Aconitum napellus,H (Hemicryptophyte),s (by seed/by spore),c (competitors),se (selfing) [possible] - in (insects) [the rule],0.725,NA,5535.625,generative dispersule + one-seeded generative dispersule,NA,1,NA,3.80213333333333,NA,non-woody,Raceme of racemes,Hermaphroditic,insect,follicle,barochores,Heri,H (Hemicryptophyte),s (by seed/by spore),se (selfing) [possible] - in (insects) [the rule],seasonal
Aconitum_napellus,Aconitum_napellus-occurrence,1,30,1250000,1,2.4e-5,32300,0.02584,7.177777778,0.402,41666.66667,96820.87383,2500,502500,0.05167946,0.057203029,0.02250464,0.016119403,0.08,1.345071341,0.553640356,1,2.8125,1.048129664,0.05966627,1,1.174134237,185000,0.148,6166.666667,26883.63601,0,147500,0.511715797,70.89005236,0.79268,4.823461316,259150,8.600266728,NA,occurrence,Aconitum_napellus,416,-6.89,27.42,39.97,67.84,8.655,48.07,"c(4, 5, 12, 6)",occurrence,Temperate Broadleaf and Mixed Forests,67.11711712,416,910,1408,0.048414968,0.324583818,Aconitum napellus,H (Hemicryptophyte),s (by seed/by spore),c (competitors),se (selfing) [possible] - in (insects) [the rule],0.725,NA,5535.625,generative dispersule + one-seeded generative dispersule,NA,1,NA,3.80213333333333,NA,non-woody,Raceme of racemes,Hermaphroditic,insect,follicle,barochores,Heri,H (Hemicryptophyte),s (by seed/by spore),se (selfing) [possible] - in (insects) [the rule],seasonal
Aconitum_napellus,Aconitum_napellus-SDM_bin,1,15,2295000,0.146927017,9.6e-7,29200,0.001869398,4.786885246,0.137964149,153000,553907.5477,2500,2155000,0.025446542,0.054825647,0.022513615,0.010765661,0.08,1.243099274,0.752891932,1,3.93220339,1.032989602,0.049649441,1,1.188429565,1092500,0.069942382,72833.33333,282082.287,0,1092500,0.72556391,86.98591549,0.980955647,52.50900404,297472.7913,9.526644102,NA,SDM_bin,Aconitum_napellus,761,-9.368905954,44.69487823,40.40710506,60.2107813,7.377853737,48.07761669,"c(4, 12, 5, 6, 11)",SDM_bin,NA,NA,416,910,1408,0.048414968,0.324583818,Aconitum napellus,H (Hemicryptophyte),s (by seed/by spore),c (competitors),se (selfing) [possible] - in (insects) [the rule],0.725,NA,5535.625,generative dispersule + one-seeded generative dispersule,NA,1,NA,3.80213333333333,NA,non-woody,Raceme of racemes,Hermaphroditic,insect,follicle,barochores,Heri,H (Hemicryptophyte),s (by seed/by spore),se (selfing) [possible] - in (insects) [the rule],seasonal
Aconitum_napellus,Aconitum_napellus-SDM70_bin,1,18,1710000,0.109475032,1.15e-6,34100,0.002183099,6.433962264,0.035051216,95000,173219.9384,5000,547500,0.039882894,0.041980931,0.016554184,0.012941176,0.06,1.498262178,0.673889816,1,3.233333333,1.067726405,0.057305634,1.004245302,1.179674163,415000,0.026568502,23055.55556,53957.74188,0,185000,0.60093622,78.09885932,0.997243523,362.7818523,43056.17798,9.080543982,NA,SDM70_bin,Aconitum_napellus,508,-10.10661786,32.36960902,42.64364656,69.63189685,6.770763335,53.0237544,"c(4, 5, 12, 11, 6)",SDM70_bin,NA,NA,416,910,1408,0.048414968,0.324583818,Aconitum napellus,H (Hemicryptophyte),s (by seed/by spore),c (competitors),se (selfing) [possible] - in (insects) [the rule],0.725,NA,5535.625,generative dispersule + one-seeded generative dispersule,NA,1,NA,3.80213333333333,NA,non-woody,Raceme of racemes,Hermaphroditic,insect,follicle,barochores,Heri,H (Hemicryptophyte),s (by seed/by spore),se (selfing) [possible] - in (insects) [the rule],seasonal
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-ESM_bin,1,4,95000,0.006081946,2.56e-7,2800,1.79257e-4,2.153846154,0.003201024,23750,18314.38415,7500,50000,0.058945858,0.038988095,0.01970337,0.02,0.066666667,1.131944444,0.104858812,1,1.25,1.042907389,0.02793102,1.020623671,1.082259025,10000,6.40205e-4,2500,5000,0,10000,0.461538462,76.19047619,0.999986628,74784.49042,208.8668374,7.276881759,NA,ESM_bin,Aconitum_napellus_ssp_firmum,29,15.32718014,26.6781314,45.37434533,49.42698493,20.66139059,48.50355109,04:05,ESM_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum napellus ssp firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-ESM_bin,1,4,95000,0.006081946,2.56e-7,2800,1.79257e-4,2.153846154,0.003201024,23750,18314.38415,7500,50000,0.058945858,0.038988095,0.01970337,0.02,0.066666667,1.131944444,0.104858812,1,1.25,1.042907389,0.02793102,1.020623671,1.082259025,10000,6.40205e-4,2500,5000,0,10000,0.461538462,76.19047619,0.999986628,74784.49042,208.8668374,7.276881759,NA,ESM_bin,Aconitum_napellus_ssp_firmum,29,15.32718014,26.6781314,45.37434533,49.42698493,20.66139059,48.50355109,04:05,ESM_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum napellus subsp. firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-ESM_bin,1,4,95000,0.006081946,2.56e-7,2800,1.79257e-4,2.153846154,0.003201024,23750,18314.38415,7500,50000,0.058945858,0.038988095,0.01970337,0.02,0.066666667,1.131944444,0.104858812,1,1.25,1.042907389,0.02793102,1.020623671,1.082259025,10000,6.40205e-4,2500,5000,0,10000,0.461538462,76.19047619,0.999986628,74784.49042,208.8668374,7.276881759,NA,ESM_bin,Aconitum_napellus_ssp_firmum,29,15.32718014,26.6781314,45.37434533,49.42698493,20.66139059,48.50355109,04:05,ESM_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-ESM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,Aconitum_napellus_ssp_firmum,0,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum napellus ssp firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-ESM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,Aconitum_napellus_ssp_firmum,0,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum napellus subsp. firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-ESM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,Aconitum_napellus_ssp_firmum,0,NA,NA,NA,NA,NA,NA,NA,ESM70_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-occurrence,1,3,67500,1,4.44e-5,1900,0.028148148,1.727272727,0.740740741,22500,24109.1269,5000,50000,0.056294581,0.042666667,0.020526406,0.02,0.06,1.103703704,0.10020555,1,1.2,1.032253691,0.026249059,1.013828856,1.062308546,10000,0.148148148,3333.333333,5773.502692,0,10000,0.479452055,81.39534884,0.411522634,1.699300699,39722.22222,6.119801248,NA,occurrence,Aconitum_napellus_ssp_firmum,21,18,24.65,45.79,49.43,19.98,48.94,"c(5, 4)",occurrence,Temperate Conifer Forests,60.86956522,21,50,191,0.05974026,0.797287627,Aconitum napellus ssp firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-occurrence,1,3,67500,1,4.44e-5,1900,0.028148148,1.727272727,0.740740741,22500,24109.1269,5000,50000,0.056294581,0.042666667,0.020526406,0.02,0.06,1.103703704,0.10020555,1,1.2,1.032253691,0.026249059,1.013828856,1.062308546,10000,0.148148148,3333.333333,5773.502692,0,10000,0.479452055,81.39534884,0.411522634,1.699300699,39722.22222,6.119801248,NA,occurrence,Aconitum_napellus_ssp_firmum,21,18,24.65,45.79,49.43,19.98,48.94,"c(5, 4)",occurrence,Temperate Conifer Forests,60.86956522,21,50,191,0.05974026,0.797287627,Aconitum napellus subsp. firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-occurrence,1,3,67500,1,4.44e-5,1900,0.028148148,1.727272727,0.740740741,22500,24109.1269,5000,50000,0.056294581,0.042666667,0.020526406,0.02,0.06,1.103703704,0.10020555,1,1.2,1.032253691,0.026249059,1.013828856,1.062308546,10000,0.148148148,3333.333333,5773.502692,0,10000,0.479452055,81.39534884,0.411522634,1.699300699,39722.22222,6.119801248,NA,occurrence,Aconitum_napellus_ssp_firmum,21,18,24.65,45.79,49.43,19.98,48.94,"c(5, 4)",occurrence,Temperate Conifer Forests,60.86956522,21,50,191,0.05974026,0.797287627,Aconitum firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-SDM_bin,1,3,67500,0.004321383,1.92e-7,1900,1.21639e-4,1.727272727,0.003201024,22500,24109.1269,5000,50000,0.056294581,0.042666667,0.020526406,0.02,0.06,1.103703704,0.10020555,1,1.2,1.032253691,0.026249059,1.013828856,1.062308546,10000,6.40205e-4,3333.333333,5773.502692,0,10000,0.479452055,81.39534884,0.999989011,90996.51282,171.6549296,7.482359591,NA,SDM_bin,Aconitum_napellus_ssp_firmum,22,15.32718014,24.65148018,45.79254073,49.42698493,19.97969592,48.52544939,04:05,SDM_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum napellus ssp firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-SDM_bin,1,3,67500,0.004321383,1.92e-7,1900,1.21639e-4,1.727272727,0.003201024,22500,24109.1269,5000,50000,0.056294581,0.042666667,0.020526406,0.02,0.06,1.103703704,0.10020555,1,1.2,1.032253691,0.026249059,1.013828856,1.062308546,10000,6.40205e-4,3333.333333,5773.502692,0,10000,0.479452055,81.39534884,0.999989011,90996.51282,171.6549296,7.482359591,NA,SDM_bin,Aconitum_napellus_ssp_firmum,22,15.32718014,24.65148018,45.79254073,49.42698493,19.97969592,48.52544939,04:05,SDM_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum napellus subsp. firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-SDM_bin,1,3,67500,0.004321383,1.92e-7,1900,1.21639e-4,1.727272727,0.003201024,22500,24109.1269,5000,50000,0.056294581,0.042666667,0.020526406,0.02,0.06,1.103703704,0.10020555,1,1.2,1.032253691,0.026249059,1.013828856,1.062308546,10000,6.40205e-4,3333.333333,5773.502692,0,10000,0.479452055,81.39534884,0.999989011,90996.51282,171.6549296,7.482359591,NA,SDM_bin,Aconitum_napellus_ssp_firmum,22,15.32718014,24.65148018,45.79254073,49.42698493,19.97969592,48.52544939,04:05,SDM_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-SDM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,Aconitum_napellus_ssp_firmum,0,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum napellus ssp firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-SDM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,Aconitum_napellus_ssp_firmum,0,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum napellus subsp. firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aconitum_napellus_ssp_firmum,Aconitum_napellus_ssp_firmum-SDM70_bin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,Aconitum_napellus_ssp_firmum,0,NA,NA,NA,NA,NA,NA,NA,SDM70_bin,NA,NA,21,50,191,0.05974026,0.797287627,Aconitum firmum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
